Nummer,BetrieblicheBezeichnung,Gueltigkeit_BeginnGueltigkeit,E,N,H
ch:1:sloid:3699::50,50,20240223,47.37064770097417,8.45385178257315,0
ch:1:sloid:3392::50,50,20240223,47.30748076399777,8.759756733166638,0
ch:1:sloid:3392::51,51,20240223,47.30732924323102,8.759633950192727,0
ch:1:sloid:79099:0:275102,1,20220807,46.740004720859474,6.456191953271588,0
ch:1:sloid:92777:0:962138,alpe00,20230913,46.20903518542424,6.147150590223941,0
ch:1:sloid:78369:0:360926,01,20230126,47.7264263237698,8.500461097781335,0
ch:1:sloid:11436:0:2,2,20240207,47.36601472676379,8.378604062737029,0
ch:1:sloid:75853:0:114337,2,20230427,46.00243938053664,8.848219078106547,0
ch:1:sloid:78158:2:4,4,20200703,47.54677890026566,7.553346097368192,0
ch:1:sloid:8356:0:112147,1,20210211,46.80214781278093,8.278989000088496,0
ch:1:sloid:1174:0:824,1,20230109,46.64044481412551,6.638834845323574,0
ch:1:sloid:76512:1:4,12,19930201,46.62514251814327,8.045967453924167,0
ch:1:sloid:78164:1:2,2,20200703,47.54206059896077,7.5114494032211,0
ch:1:sloid:92771:0:792150,maha00,20230913,46.21097832702921,5.989253353278343,0
ch:1:sloid:70867:0:848663,3,20230427,46.180237021226674,7.294989333290023,0
ch:1:sloid:3130:2:3,3,20230822,47.30118780793297,8.83825199540487,0
ch:1:sloid:3643:0:576666,1,20230426,47.17429620577677,8.953256115315236,0
ch:1:sloid:4225:2:2,2,20230822,47.05669527422887,7.065773741663338,0
ch:1:sloid:71522:0:679659,2,20230427,47.0108302863813,7.085532380001533,0
ch:1:sloid:91950:0:445403,1,20230907,46.52049647446881,6.5826970221237415,0
ch:1:sloid:80353:0:22820,1,20230427,47.358358415856266,8.270782095870592,0
ch:1:sloid:76079::52,52,20240223,47.22874307238775,8.820857432307319,0
ch:1:sloid:88552::14,14,20240223,47.50112184563249,8.724945872063124,0
ch:1:sloid:88553::3,3,20240223,47.452012707869166,8.571398394489192,0
ch:1:sloid:80004:0:310011,1,20230427,47.000040365914444,7.387340771239194,0
ch:1:sloid:80822:0:402773,2,20230427,47.26762464542401,8.20215881702537,0
ch:1:sloid:80858:0:650735,2,20230427,47.1309164092526,8.766130182786153,0
ch:1:sloid:89082:1:4,11,20211217,46.65515001014569,7.439350007492924,0
ch:1:sloid:4200:0:814902,14,20221211,46.78178326887569,6.639430305225272,0
ch:1:sloid:96:1:97,97,20200703,47.537845296814204,7.6069182958941335,0
ch:1:sloid:135:0:1,1,20230822,47.238926522924146,7.2540077005331955,0
ch:1:sloid:5380::407002,2,20230817,46.00517725951792,8.947252162084194,0
ch:1:sloid:8102:2:2,2,20230822,47.26602719286315,7.833160581071997,0
ch:1:sloid:96107:0:844387,02,20230213,47.69929958482039,8.58052793923381,0
ch:1:sloid:92679:0:311037,etoi03,20230913,46.18755560969755,6.127615548304733,0
ch:1:sloid:89362:1:1,1,20200703,47.550560000780706,7.604319998171193,0
ch:1:sloid:6456:0:02,2,20221211,47.40679840921588,9.605624613352246,0
ch:1:sloid:3693::50,50,20240223,47.34533724018501,8.466882351096435,0
ch:1:sloid:3772::51,51,20240223,47.51234064073606,8.54354253490363,0
ch:1:sloid:3797::50,50,20240223,47.21902097683073,8.669171223848492,0
ch:1:sloid:3771::50,50,20240223,47.51312011539323,8.525808203408266,0
ch:1:sloid:3786::52,52,20240223,47.52822563458842,8.466303744660111,0
ch:1:sloid:3552::51,51,20240223,47.374292773901516,8.796081612443887,0
ch:1:sloid:3565::51,51,20240223,47.35820122194138,8.728460637099765,0
ch:1:sloid:3561::51,51,20240223,47.40927193933431,8.761566186975498,0
ch:1:sloid:89924:0:01,1,20221211,47.466336282307196,9.030646779054779,0
ch:1:sloid:89877:0:1,1,20220930,47.200071399534544,7.450452786782637,0
ch:1:sloid:70542:0:659878,1,20230427,46.905390238388904,7.192540011478811,0
ch:1:sloid:72715:0:824256,1,20230427,47.232039861661384,7.836014023727128,0
ch:1:sloid:92252:0:778839,1,20230907,46.52017998241915,6.50976870863597,0
ch:1:sloid:87864::2,01,20230320,47.298529445371,8.244851650116908,0
ch:1:sloid:87894::2,2,20210201,46.604002209433894,9.96240630995237,0
ch:1:sloid:95231:0:01,1,20230210,46.99823000996707,8.64454000865386,0
ch:1:sloid:94182::51,51,20240223,47.263045028146784,8.590938633858556,0
ch:1:sloid:90961::11,11,20240223,47.50460002149054,8.754818653809087,0
ch:1:sloid:30127:0:393633,1,20210211,46.08453025218061,7.403368371992495,0
ch:1:sloid:80928:0:562421,2,20230427,46.17106696111833,9.030519451854028,0
ch:1:sloid:80923:0:241927,1,20230427,46.55032469593535,9.321101543122223,0
ch:1:sloid:78165:1:2,2,20200703,47.54018109960415,7.507514401132766,0
ch:1:sloid:93379:0:02,2,20210401,47.144035061115126,7.241680433446278,0
ch:1:sloid:77676:0:16134,1,20220101,46.60262015898641,6.871105993844802,0
ch:1:sloid:71708:1:8,14,20081214,46.76171956185335,7.629643242359494,0
ch:1:sloid:77390::2,2,20230109,46.78244760992943,8.670161808650107,0
ch:1:sloid:77396:0:949069,2,20230427,46.704643334007415,8.598790738602293,0
ch:1:sloid:77679:0:828788,2,20230427,46.57581619180446,6.84197067780439,0
ch:1:sloid:75181:0:852574,1,20230427,46.203445310342076,9.01537155524092,0
ch:1:sloid:95071:0:01,1,20210401,47.12907730732674,7.264260127942694,0
ch:1:sloid:9085:0:620663,2,20210211,46.83331052985862,9.804900360482396,0
ch:1:sloid:79906:0:996568,2,20220506,46.7293225780634,6.4180045705738475,0
ch:1:sloid:10725:0:772179,1,20231026,46.45856138391372,6.2113022235153315,0
ch:1:sloid:89045:0:2,2,20190101,47.02867563527104,7.501894085879775,0
ch:1:sloid:7876:0:223822,1,20230426,46.67214265711241,7.6805958779840795,0
ch:1:sloid:74017:0:249538,1,20230427,47.298654306037776,9.16976696380884,0
ch:1:sloid:3798::52,52,20240223,47.22929628956184,8.674848752779084,0
ch:1:sloid:3798::60,60,20240223,47.2292264668788,8.674649045230876,0
ch:1:sloid:3560::50,50,20240223,47.386189865338274,8.857062440885565,0
ch:1:sloid:3556::50,50,20240223,47.37327651252929,8.789924584674303,0
ch:1:sloid:3560::51,51,20240223,47.3863053076394,8.857184725070216,0
ch:1:sloid:3610::10,10,20240223,47.368068809422276,8.49566786846084,0
ch:1:sloid:7476:0:190099,3,20210817,46.52889549956687,7.675367491990293,0
ch:1:sloid:11278:0:975316,2,20231210,45.84128634136684,8.994267592202089,0
ch:1:sloid:3969:0:510485,31,20230201,47.71873338700931,8.619137530130354,0
ch:1:sloid:72876:0:388574,1,20230427,46.87972538630256,8.016516954523558,0
ch:1:sloid:5716:0:842120,1,20230426,46.3126428194037,7.992774059783758,0
ch:1:sloid:76934::769342,2,20230210,47.187381547644016,7.848626463422343,0
ch:1:sloid:71705:0:701687,1,20230427,46.813826834253845,7.513752192036724,0
ch:1:sloid:72060:0:728920,1,20230427,47.39044179338036,6.955647039158323,0
ch:1:sloid:72036:0:364936,1,20230427,47.35889449957213,7.133082260570626,0
ch:1:sloid:72042:0:68047,1,20230427,47.416105216326514,7.07369293210356,0
ch:1:sloid:91762:0:02,2,20230210,47.05527482083671,8.586456820328069,0
ch:1:sloid:6969:0:369507,2,20230426,47.596995152694106,8.965547401131435,0
ch:1:sloid:89455:1:5,5,20200703,47.5945127987768,7.6550282972948205,0
ch:1:sloid:73362:0:465295,1,20230427,47.49148018084874,8.89920919016057,0
ch:1:sloid:73357:0:735737,2,20230427,47.6118039404774,8.9836924059114,0
ch:1:sloid:862:0:294407,2,20230426,47.49513736884603,7.855812795436168,0
ch:1:sloid:31149:0:426685,1,20210211,46.90664291461923,9.878776126865585,0
ch:1:sloid:93310:0:996873,1,20240206,46.88365235563445,7.384613610671661,0
ch:1:sloid:95557:1:1,10,20140711,46.78564624228218,7.604301768580713,0
ch:1:sloid:72324:0:91620,2,20230427,47.357192372469434,7.660478204652705,0
ch:1:sloid:31275:0:221946,1,20210211,46.806211246851035,9.596434361700537,0
ch:1:sloid:31469:0:855408,1,20210211,46.50300008714456,8.81809154163143,0
ch:1:sloid:74861:0:649436,5,20230427,46.79403714734476,10.287643696146217,0
ch:1:sloid:8359:0:245856,1,20230420,46.702259892869435,8.232511614920586,0
ch:1:sloid:30169:0:346485,2,20210211,46.32545958492623,7.496088123864269,0
ch:1:sloid:4231:0:1,408,20230822,46.98569394655257,6.899659033653695,0
ch:1:sloid:3958::51,51,20240223,47.69014404192408,8.643001531383618,0
ch:1:sloid:3972::51,51,20240223,47.22406246665005,8.604821498307137,0
ch:1:sloid:3989::51,51,20240223,47.47985611265757,8.561748316295335,0
ch:1:sloid:3857::50,50,20240223,47.483166589292956,8.560783238610645,0
ch:1:sloid:3867::51,51,20240223,47.22645822838123,8.610736927107972,0
ch:1:sloid:3885::53,53,20240223,47.48256148474174,8.494108324299262,0
ch:1:sloid:3869::51,51,20240223,47.2203640931431,8.659616077136151,0
ch:1:sloid:3872::51,51,20240223,47.35657144575732,8.726991516634023,0
ch:1:sloid:3873::50,50,20240223,47.36202537870846,8.745962785157733,0
ch:1:sloid:3868::51,51,20240223,47.212347611677345,8.64780208657811,0
ch:1:sloid:3872::52,52,20240223,47.355771485835014,8.727739969960933,0
ch:1:sloid:3866::53,53,20240223,47.23682093436374,8.646467117699839,0
ch:1:sloid:3530:0:283467,2,20220325,47.152429299414436,6.997184367375477,0
ch:1:sloid:5618:0:953592,2,20230426,45.936157677007856,8.983892314025253,0
ch:1:sloid:8702::87021,1,20230210,47.15433866562648,7.668936548418727,0
ch:1:sloid:83495:0:509851,2,20230427,47.089811727780514,7.124099528510848,0
ch:1:sloid:7404:1:2,11,20101212,46.788266515174776,7.778449168764744,0
ch:1:sloid:81095:0:262850,1,20230427,46.60489769652719,9.427488900877282,0
ch:1:sloid:80901:0:321760,1,20230427,47.36244438108077,8.966784906537788,0
ch:1:sloid:80987::309601,1,20211212,46.174972935769965,8.817015005315735,0
ch:1:sloid:75786:0:88865,1,20230427,45.85947054271694,9.023605733096442,0
ch:1:sloid:78794:0:03,3,20221211,47.45810089282428,9.021412097939148,0
ch:1:sloid:81755::50,50,20240223,47.5052910889146,8.776925418359165,0
ch:1:sloid:82104::50,50,20240223,47.288497345317374,8.422464839179733,0
ch:1:sloid:677:0:278787,2,20230426,47.474027198907784,7.103181336462932,0
ch:1:sloid:693:0:791252,2,20231123,47.46112369087794,7.6898704543984895,0
ch:1:sloid:79075:0:922633,2,20220506,46.819847421892376,6.470969239771829,0
ch:1:sloid:70169:0:313,3,20230907,46.600936145845026,6.682451582154484,0
ch:1:sloid:91890:0:02,2,20230210,46.99390001007565,8.518180008453097,0
ch:1:sloid:89577:0:760043,2,20230208,47.43956782134143,9.386198671102102,0
ch:1:sloid:8019:0:318783,1,20230426,46.607234972179164,9.593204351143216,0
ch:1:sloid:72028:0:701188,2,20230427,47.32805817165721,7.222701434846801,0
ch:1:sloid:78471:0:02,2,20221211,47.38724859796078,9.522409951904315,0
ch:1:sloid:87856:0:01,1,20230210,47.13217000999977,8.69794000865492,0
ch:1:sloid:87886::2,2,20230109,46.59766960943633,9.955273709899563,0
ch:1:sloid:87880:0:02,2,20221211,46.32506687063236,7.64745079764839,0
ch:1:sloid:73373:0:737224,2,20230427,47.571241632502954,9.09838159744501,0
ch:1:sloid:5370:0:428039,1,20210211,45.976769847951346,8.94617168745207,0
ch:1:sloid:7891:1:5,16,20101212,46.74121133113065,7.519949964523189,0
ch:1:sloid:67:1:4,4,20200703,47.49019249940626,7.510415601025598,0
ch:1:sloid:5697:0:453927,2,20230426,46.13962993705886,7.570264713858354,0
ch:1:sloid:72578:0:989805,2,20230427,47.498773654958796,8.256839736231722,0
ch:1:sloid:72574:0:02,2,20200507,47.4864129346994,8.296973792784547,0
ch:1:sloid:73822:0:831895,1,20230427,47.19895794814796,8.93863014373513,0
ch:1:sloid:80980::311401,1,20211212,46.176591513072204,8.881191473434832,0
ch:1:sloid:74598:0:882057,2,20230427,46.794115040517184,9.33332893459716,0
ch:1:sloid:76357:0:518686,2,20230427,46.66481996867083,7.684953528667713,0
ch:1:sloid:3778:0:02,2,20200507,47.48862362159846,8.26135329715048,0
ch:1:sloid:4475::44752,44752,20210101,47.07497618561988,7.201237776628365,0
ch:1:sloid:74087:0:444857,2,20230427,47.45369003509981,9.557259862014803,0
ch:1:sloid:73803:0:85052,1,20230427,47.19502731874281,8.782754180449354,0
ch:1:sloid:73797:0:513551,2,20230508,47.1275900100153,8.89247000875871,0
ch:1:sloid:92493:0:747027,01,20230118,47.72107825161253,8.66459228356671,0
ch:1:sloid:87630::876302,2,20230210,47.17119537759242,7.315999161159923,0
ch:1:sloid:6885:0:714867,1,20230426,47.613825531373074,9.055800332787141,0
ch:1:sloid:92179:0:1520,1,20230907,46.53071058509628,6.6013414190535284,0
ch:1:sloid:92193:0:788,2,20230907,46.50935049403063,6.643380056575994,0
ch:1:sloid:72:1:7,7,20200703,47.50474279459898,7.556983296188376,0
ch:1:sloid:78205:1:3,3,20200703,47.50629969516773,7.525024402966712,0
ch:1:sloid:79389:0:467678,1,20230427,46.23040797529038,7.349296993532426,0
ch:1:sloid:74937::2,2,20210201,46.49551160945676,9.89986560998882,0
ch:1:sloid:4806:1:2,2,20230215,47.4702348887594,7.759342004636009,0
ch:1:sloid:90800::0,0,20240223,47.39432407468477,8.428790004134644,0
ch:1:sloid:91011::53,53,20240223,47.49202617071017,8.713710422133063,0
ch:1:sloid:74287:0:692126,1,20230427,47.46951242383118,9.493642349451626,0
ch:1:sloid:74343:0:01,1,20211212,47.18089652971126,9.52389664935838,0
ch:1:sloid:87907:0:937344,plpa97,20240109,46.198350184961825,6.1436936926560435,0
ch:1:sloid:76983:0:1,1,20190101,46.97865671328278,7.459008205141664,0
ch:1:sloid:93003:0:25878,mura02,20230913,46.24212513915145,6.2452678949861635,0
ch:1:sloid:75566:0:262803,1,20230427,46.11458797746783,8.773406724454375,0
ch:1:sloid:3119:0:1,735,20230822,47.15714826787555,9.044074725481055,0
ch:1:sloid:3105:2:2,2,20230822,47.25931649470682,8.678030700395366,0
ch:1:sloid:76825:1:4,14,19990101,46.71780071561537,7.5539601686257285,0
ch:1:sloid:89839::2,2,20210201,47.04161901008759,8.29578000821304,0
ch:1:sloid:93117:0:998311,math00,20230913,46.187878549427055,6.198269769431721,0
ch:1:sloid:73856:0:375571,2,20230427,47.226912573551665,8.954879504343632,0
ch:1:sloid:82819:0:847624,1,20230427,46.16750240271384,8.118328504307827,0
ch:1:sloid:80122:0:883819,1,20230427,46.481856773410485,8.790436745513377,0
ch:1:sloid:90432:0:01,1,20230706,47.34850863170598,7.901860884682066,0
ch:1:sloid:3636:0:120478,2,20230426,47.19211163920273,8.831260394717077,0
ch:1:sloid:83403:0:554474,1,20230427,46.63050133452,6.525043075762039,0
ch:1:sloid:83420:0:303071,1,20230427,47.40520325957161,7.043429172831308,0
ch:1:sloid:70787:0:170568,2,20230427,46.270711100757254,7.40192127335813,0
ch:1:sloid:74127:0:286626,1,20230427,47.41948083026579,9.569075255510016,0
ch:1:sloid:76999:0:6,6,20190101,46.964736101751825,7.478726302555777,0
ch:1:sloid:88784:1:4,4,20200703,47.54041810064106,7.5761749995664935,0
ch:1:sloid:77612:0:4,4,20231210,46.8450385730071,6.844246190186696,0
ch:1:sloid:2595:0:862708,2,20230426,47.269872179532456,8.105138967704422,0
ch:1:sloid:3877:0:572391,9,20230426,47.49196991696572,8.253576705358913,0
ch:1:sloid:90400:1:2,11,20170712,46.73993083347533,7.658560009188716,0
ch:1:sloid:6859::50,50,20240223,47.51032051959975,8.89461540767259,0
ch:1:sloid:6859::51,51,20240223,47.51012452472331,8.894463995749808,0
ch:1:sloid:76122::50,50,20240223,47.191673272526764,8.675932255955662,0
ch:1:sloid:79192::52,52,20240223,47.263870288483375,8.589370695227396,0
ch:1:sloid:90979::10,10,20240223,47.477567700468136,8.772260664528904,0
ch:1:sloid:7872:1:5,15,20061210,46.754746894498005,7.511541723667766,0
ch:1:sloid:7859:0:406966,2,20230607,46.57043566109956,7.624537257806648,0
ch:1:sloid:87241:0:16031,2,20220101,46.75100907579371,7.175435766018198,0
ch:1:sloid:87261:0:486529,2,20220506,46.82863708845908,6.550218614203425,0
ch:1:sloid:91561::346201,1,20211212,46.17509113477902,8.80283668745201,0
ch:1:sloid:71227:0:763158,1,20230427,47.08898087646881,7.254632454174525,0
ch:1:sloid:74259:0:721488,4,20231115,47.399980189429,9.359294781321875,0
ch:1:sloid:90732::81,81,20210720,47.46906213804124,8.500791552566563,0
ch:1:sloid:91840:0:624779,1,20230828,47.14258679655089,6.893132507964889,0
ch:1:sloid:91486:0:247418,1,20230427,45.90465969131956,8.977268464795618,0
ch:1:sloid:91459:0:01,1,20221211,47.159883000346824,9.478435928038428,0
ch:1:sloid:94983:1:2,10,20221011,46.78286591707474,7.609799459234371,0
ch:1:sloid:78150:1:1,1,20200703,47.532634701761054,7.563645295635863,0
ch:1:sloid:78988::305401,1,20211212,46.18269163682512,8.810423007950856,0
ch:1:sloid:76245::54,54,20240223,47.4318083095824,8.466630058258575,0
ch:1:sloid:88768:1:4,4,20200703,47.570688099378486,7.589721396665489,0
ch:1:sloid:73069:0:66511,1,20230427,47.08380952561377,8.398703184078308,0
ch:1:sloid:75668:0:347008,2,20230427,45.99155926116249,8.821620084524671,0
ch:1:sloid:75633:0:344898,2,20230427,45.87201384236277,8.959105614003391,0
ch:1:sloid:4547:0:15627,2,20220101,46.917813938195664,6.956189628377874,0
ch:1:sloid:78359:0:904392,2,20230427,47.54758445592488,7.768072267328301,0
ch:1:sloid:78138:0:1,1,20200525,47.13093015526898,7.5390194371516515,0
ch:1:sloid:78110:0:2,2,20230425,47.20946928040719,7.52136322857649,0
ch:1:sloid:72581:0:02,2,20200507,47.47109994267561,8.314343342487204,0
ch:1:sloid:73816:0:314076,1,20230427,47.1794724471647,8.705916908193034,0
ch:1:sloid:89181::2,2,20230801,47.36030272544402,7.9988602819647925,0
ch:1:sloid:75882:0:589500,1,20230427,46.41154563534842,8.635044607881445,0
ch:1:sloid:7375:0:233235,1,20221103,46.60010153021524,8.00186916551776,0
ch:1:sloid:6749::50,50,20240223,47.5381424055713,8.788459322187803,0
ch:1:sloid:91054::20,20,20240223,47.42063440631852,8.50851981447961,0
ch:1:sloid:6899::60,60,20201213,47.50007707251899,8.724256913611681,0
ch:1:sloid:9896:0:490152,1,20230426,46.83416561487613,9.341963113027397,0
ch:1:sloid:91904:0:836853,2,20230427,46.598935413871025,6.761738761520882,0
ch:1:sloid:77492:0:01,1,20230210,47.010300010007704,8.69334000861959,0
ch:1:sloid:17412:1:2,2,20200703,47.52898779458475,7.640893106579879,0
ch:1:sloid:78845::115801,1,20210902,46.51849985092623,8.882714232171113,0
ch:1:sloid:81284:0:464695,2,20230427,47.30959472792469,7.76620939967107,0
ch:1:sloid:82777:0:375125,2,20230427,46.514105218198154,6.728126764745967,0
ch:1:sloid:7928:0:340253,1,20230426,47.5974221229352,9.034713541094462,0
ch:1:sloid:679:0:170620,2,20230426,47.47645698021622,7.490638765482482,0
ch:1:sloid:30449:0:368803,1,20210211,46.31894966127775,9.111014682804296,0
ch:1:sloid:76664:0:259537,04,20221101,46.938766952861116,7.785114670251829,0
ch:1:sloid:77230:0:740868,1,20230427,46.74408355716034,8.991627208366868,0
ch:1:sloid:91791:0:02,2,20221211,47.4696701549582,9.040501297772892,0
ch:1:sloid:92221:0:1621,1,20230907,46.53482725871036,6.588763253909673,0
ch:1:sloid:6206:2:2,2,20230822,47.46152513117365,9.043702053646285,0
ch:1:sloid:30948:0:261127,1,20210211,46.66138137151952,8.052963087101976,0
ch:1:sloid:10337:0:80099,1,20220412,47.156894787505216,7.0141445599994645,0
ch:1:sloid:94541::50,50,20240223,47.325400644654145,8.7892409722736,0
ch:1:sloid:76065::51,51,20240223,47.242164130359996,8.727033135332661,0
ch:1:sloid:11433:0:1,1,20240205,47.3928911004321,8.398814507566806,0
ch:1:sloid:80935:0:160804,2,20230427,47.02521753110918,7.234818389305711,0
ch:1:sloid:80986::309702,2,20211212,46.176981652202166,8.823437926250316,0
ch:1:sloid:80970:0:902523,1,20230427,47.65647810858194,8.693956257208898,0
ch:1:sloid:77598:0:1,1,20220301,47.116481394122985,8.640709115677522,0
ch:1:sloid:9170:0:442197,2,20220926,46.77850443328658,9.232884499472105,0
ch:1:sloid:82070:0:528865,2,20230427,46.81537927963142,7.453532927820483,0
ch:1:sloid:71204:0:204175,1,20230427,47.12090047267957,7.241805520973843,0
ch:1:sloid:2105:2:3,3,20230822,47.408125486005545,8.215584193816701,0
ch:1:sloid:76600:1:1,10,20000528,46.79699984642625,7.704472897018489,0
ch:1:sloid:2298:0:1,1,20220301,47.16912460664457,8.527841576218739,0
ch:1:sloid:81799:0:874896,1,20230427,46.77992928522912,7.53026990699075,0
ch:1:sloid:91452:0:03,3,20221211,47.15225579040797,9.481310731131996,0
ch:1:sloid:218:5:8,8,20230822,47.35412695161319,7.9083963794099175,0
ch:1:sloid:9749:0:815965,1,20230426,46.86815565178421,10.423056307821764,0
ch:1:sloid:91916:1:2,12,20121209,46.76487635053436,7.600807311381696,0
ch:1:sloid:74361:0:02,2,20211212,47.170920851946896,9.522241000621554,0
ch:1:sloid:81908:0:385246,2,20231220,46.720793826647835,8.189406403143222,0
ch:1:sloid:77006:0:2,2,20190101,46.955570112503594,7.492048301805077,0
ch:1:sloid:76934::769341,1,20230210,47.18763358415766,7.848575614532804,0
ch:1:sloid:76952::769521,1,20230210,47.17351122757285,7.7121528414640235,0
ch:1:sloid:31301:0:318151,1,20210211,46.9841073186981,10.377772442424948,0
ch:1:sloid:9002:3:4,4,20230822,46.96831337164974,9.55349355222197,0
